,competênciamov,município,seção,saldomovimentação,sexo,graudeinstrução
11614,2023-07-01,Pb-Juripiranga,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,4
11615,2023-07-01,Pb-Juru,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,1
11616,2023-07-01,Pb-Juru,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,1
11617,2023-07-01,Pb-Juru,"Transporte, Armazenagem e Correio",-1,Homem,1
11618,2023-07-01,Pb-Lagoa,Atividades Administrativas e Serviços Complementares,-1,Homem,1
11619,2023-07-01,Pb-Lagoa,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,1
11620,2023-07-01,Pb-Lagoa,Informação e Comunicação,-1,Mulher,2
11621,2023-07-01,Pb-Lagoa Seca,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,1
11622,2023-07-01,Pb-Lagoa Seca,Alojamento e Alimentação,-1,Homem,2
11623,2023-07-01,Pb-Lagoa Seca,Alojamento e Alimentação,1,Homem,2
11624,2023-07-01,Pb-Lagoa Seca,Alojamento e Alimentação,1,Mulher,1
11625,2023-07-01,Pb-Lagoa Seca,Atividades Administrativas e Serviços Complementares,1,Mulher,1
11626,2023-07-01,Pb-Lagoa Seca,"Atividades Profissionais, Científicas e Técnicas",-1,Homem,1
11627,2023-07-01,Pb-Lagoa Seca,"Atividades Profissionais, Científicas e Técnicas",1,Homem,2
11628,2023-07-01,Pb-Lagoa Seca,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,7
11629,2023-07-01,Pb-Lagoa Seca,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,4
11630,2023-07-01,Pb-Lagoa Seca,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,4
11631,2023-07-01,Pb-Lagoa Seca,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,2
11632,2023-07-01,Pb-Lagoa Seca,Construção,-1,Homem,8
11633,2023-07-01,Pb-Lagoa Seca,Construção,1,Homem,9
11634,2023-07-01,Pb-Lagoa Seca,Educação,-1,Homem,1
11635,2023-07-01,Pb-Lagoa Seca,Indústrias de Transformação,-1,Homem,6
11636,2023-07-01,Pb-Lagoa Seca,Indústrias de Transformação,1,Homem,1
11637,2023-07-01,Pb-Lagoa Seca,Informação e Comunicação,-1,Mulher,1
11638,2023-07-01,Pb-Lagoa Seca,"Transporte, Armazenagem e Correio",1,Homem,1
11639,2023-07-01,Pb-Lagoa de Dentro,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,1
11640,2023-07-01,Pb-Lagoa de Dentro,"Atividades Financeiras, de Seguros e Serviços Relacionados",-1,Homem,1
11641,2023-07-01,Pb-Lagoa de Dentro,Construção,1,Homem,1
11642,2023-07-01,Pb-Livramento,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,1
11643,2023-07-01,Pb-Livramento,Construção,-1,Homem,4
11644,2023-07-01,Pb-Logradouro,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,1
11645,2023-07-01,Pb-Lucena,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",-1,Homem,3
11646,2023-07-01,Pb-Lucena,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,1
11647,2023-07-01,Pb-Lucena,Alojamento e Alimentação,-1,Mulher,2
11648,2023-07-01,Pb-Lucena,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,7
11649,2023-07-01,Pb-Lucena,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,2
11650,2023-07-01,Pb-Lucena,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,1
11651,2023-07-01,Pb-Lucena,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,2
11652,2023-07-01,Pb-Lucena,Construção,-1,Homem,7
11653,2023-07-01,Pb-Lucena,Construção,1,Homem,1
11654,2023-07-01,Pb-Lucena,Indústrias de Transformação,-1,Homem,5
11655,2023-07-01,Pb-Lucena,Informação e Comunicação,-1,Homem,3
11656,2023-07-01,Pb-Lucena,Informação e Comunicação,1,Homem,1
11657,2023-07-01,Pb-Lucena,"Transporte, Armazenagem e Correio",-1,Homem,1
11658,2023-07-01,Pb-Lucena,"Transporte, Armazenagem e Correio",-1,Mulher,1
11659,2023-07-01,Pb-Mae D Agua,"Administração Pública, Defesa e Seguridade Social",-1,Mulher,3
11660,2023-07-01,Pb-Malta,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,1
11661,2023-07-01,Pb-Malta,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,1
11662,2023-07-01,Pb-Malta,Construção,-1,Homem,1
11663,2023-07-01,Pb-Malta,Indústrias de Transformação,-1,Mulher,1
11664,2023-07-01,Pb-Mamanguape,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",-1,Homem,17
11665,2023-07-01,Pb-Mamanguape,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,74
11666,2023-07-01,Pb-Mamanguape,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Mulher,7
11667,2023-07-01,Pb-Mamanguape,Alojamento e Alimentação,-1,Homem,3
11668,2023-07-01,Pb-Mamanguape,Alojamento e Alimentação,-1,Mulher,1
11669,2023-07-01,Pb-Mamanguape,Alojamento e Alimentação,1,Homem,2
11670,2023-07-01,Pb-Mamanguape,Alojamento e Alimentação,1,Mulher,3
11671,2023-07-01,Pb-Mamanguape,"Artes, Cultura, Esporte e Recreação",-1,Homem,1
11672,2023-07-01,Pb-Mamanguape,"Artes, Cultura, Esporte e Recreação",1,Mulher,1
11673,2023-07-01,Pb-Mamanguape,Atividades Administrativas e Serviços Complementares,-1,Homem,1
11674,2023-07-01,Pb-Mamanguape,"Atividades Financeiras, de Seguros e Serviços Relacionados",-1,Homem,1
11675,2023-07-01,Pb-Mamanguape,"Atividades Profissionais, Científicas e Técnicas",-1,Homem,1
11676,2023-07-01,Pb-Mamanguape,"Atividades Profissionais, Científicas e Técnicas",-1,Mulher,2
11677,2023-07-01,Pb-Mamanguape,"Atividades Profissionais, Científicas e Técnicas",1,Homem,3
11678,2023-07-01,Pb-Mamanguape,"Atividades Profissionais, Científicas e Técnicas",1,Mulher,5
11679,2023-07-01,Pb-Mamanguape,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,34
11680,2023-07-01,Pb-Mamanguape,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,21
11681,2023-07-01,Pb-Mamanguape,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,21
11682,2023-07-01,Pb-Mamanguape,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,22
11683,2023-07-01,Pb-Mamanguape,Construção,-1,Homem,14
11684,2023-07-01,Pb-Mamanguape,Construção,-1,Mulher,1
11685,2023-07-01,Pb-Mamanguape,Construção,1,Homem,14
11686,2023-07-01,Pb-Mamanguape,Educação,-1,Homem,1
11687,2023-07-01,Pb-Mamanguape,Educação,-1,Mulher,3
11688,2023-07-01,Pb-Mamanguape,Educação,1,Mulher,2
11689,2023-07-01,Pb-Mamanguape,Indústrias Extrativas,-1,Homem,1
11690,2023-07-01,Pb-Mamanguape,Indústrias Extrativas,-1,Mulher,1
11691,2023-07-01,Pb-Mamanguape,Indústrias Extrativas,1,Homem,1
11692,2023-07-01,Pb-Mamanguape,Indústrias Extrativas,1,Mulher,1
11693,2023-07-01,Pb-Mamanguape,Indústrias de Transformação,-1,Homem,10
11694,2023-07-01,Pb-Mamanguape,Indústrias de Transformação,-1,Mulher,1
11695,2023-07-01,Pb-Mamanguape,Indústrias de Transformação,1,Homem,52
11696,2023-07-01,Pb-Mamanguape,Indústrias de Transformação,1,Mulher,33
11697,2023-07-01,Pb-Mamanguape,Saúde Humana e Serviços Sociais,-1,Homem,2
11698,2023-07-01,Pb-Mamanguape,Saúde Humana e Serviços Sociais,-1,Mulher,2
11699,2023-07-01,Pb-Mamanguape,Saúde Humana e Serviços Sociais,1,Homem,1
11700,2023-07-01,Pb-Mamanguape,Saúde Humana e Serviços Sociais,1,Mulher,2
11701,2023-07-01,Pb-Mamanguape,"Transporte, Armazenagem e Correio",-1,Homem,5
11702,2023-07-01,Pb-Mamanguape,"Transporte, Armazenagem e Correio",-1,Mulher,1
11703,2023-07-01,Pb-Mamanguape,"Transporte, Armazenagem e Correio",1,Homem,3
11704,2023-07-01,Pb-Mamanguape,"Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação",-1,Mulher,1
11705,2023-07-01,Pb-Manaira,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,1
11706,2023-07-01,Pb-Manaira,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,1
11707,2023-07-01,Pb-Manaira,Construção,-1,Homem,3
11708,2023-07-01,Pb-Manaira,Construção,1,Homem,9
11709,2023-07-01,Pb-Marcacao,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,3
11710,2023-07-01,Pb-Marcacao,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,1
11711,2023-07-01,Pb-Marcacao,Construção,1,Homem,1
11712,2023-07-01,Pb-Mari,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,1
11713,2023-07-01,Pb-Mari,Alojamento e Alimentação,1,Homem,1
11714,2023-07-01,Pb-Mari,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,2
11715,2023-07-01,Pb-Mari,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,4
11716,2023-07-01,Pb-Mari,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,8
11717,2023-07-01,Pb-Mari,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,3
11718,2023-07-01,Pb-Mari,Construção,1,Homem,1
11719,2023-07-01,Pb-Mari,"Transporte, Armazenagem e Correio",-1,Homem,1
11720,2023-07-01,Pb-Mari,"Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação",-1,Homem,1
11721,2023-07-01,Pb-Marizopolis,Atividades Administrativas e Serviços Complementares,-1,Homem,1
11722,2023-07-01,Pb-Marizopolis,Atividades Administrativas e Serviços Complementares,1,Homem,1
11723,2023-07-01,Pb-Marizopolis,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,1
11724,2023-07-01,Pb-Marizopolis,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,1
11725,2023-07-01,Pb-Marizopolis,Indústrias de Transformação,-1,Homem,1
11726,2023-07-01,Pb-Marizopolis,Saúde Humana e Serviços Sociais,1,Mulher,1
11727,2023-07-01,Pb-Massaranduba,Atividades Administrativas e Serviços Complementares,-1,Mulher,1
11728,2023-07-01,Pb-Massaranduba,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,1
11729,2023-07-01,Pb-Massaranduba,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,3
11730,2023-07-01,Pb-Massaranduba,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,1
11731,2023-07-01,Pb-Massaranduba,Construção,-1,Homem,1
11732,2023-07-01,Pb-Massaranduba,Indústrias de Transformação,-1,Homem,1
11733,2023-07-01,Pb-Massaranduba,Indústrias de Transformação,1,Homem,9
11734,2023-07-01,Pb-Massaranduba,Outras Atividades de Serviços,-1,Mulher,1
11735,2023-07-01,Pb-Massaranduba,Outras Atividades de Serviços,1,Mulher,1
11736,2023-07-01,Pb-Mataraca,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",-1,Homem,27
11737,2023-07-01,Pb-Mataraca,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,6
11738,2023-07-01,Pb-Mataraca,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Mulher,6
11739,2023-07-01,Pb-Mataraca,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,1
11740,2023-07-01,Pb-Mataraca,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,3
11741,2023-07-01,Pb-Mataraca,Construção,-1,Homem,1
11742,2023-07-01,Pb-Mataraca,"Transporte, Armazenagem e Correio",-1,Homem,1
11743,2023-07-01,Pb-Mataraca,"Transporte, Armazenagem e Correio",-1,Mulher,1
11744,2023-07-01,Pb-Mataraca,"Transporte, Armazenagem e Correio",1,Homem,2
11745,2023-07-01,Pb-Mataraca,"Transporte, Armazenagem e Correio",1,Mulher,2
11746,2023-07-01,Pb-Matinhas,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,2
11747,2023-07-01,Pb-Matureia,Atividades Administrativas e Serviços Complementares,-1,Homem,1
11748,2023-07-01,Pb-Matureia,Atividades Administrativas e Serviços Complementares,1,Homem,10
11749,2023-07-01,Pb-Matureia,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,1
11750,2023-07-01,Pb-Matureia,Construção,-1,Homem,3
11751,2023-07-01,Pb-Matureia,Construção,1,Homem,1
11752,2023-07-01,Pb-Matureia,Construção,1,Mulher,2
11753,2023-07-01,Pb-Matureia,Informação e Comunicação,-1,Homem,1
11754,2023-07-01,Pb-Mogeiro,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,2
11755,2023-07-01,Pb-Mogeiro,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,2
11756,2023-07-01,Pb-Mogeiro,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,1
11757,2023-07-01,Pb-Mogeiro,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,1
11758,2023-07-01,Pb-Mogeiro,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,1
11759,2023-07-01,Pb-Mogeiro,Construção,-1,Homem,1
11760,2023-07-01,Pb-Mogeiro,Construção,1,Homem,1
11761,2023-07-01,Pb-Mogeiro,Indústrias de Transformação,-1,Homem,2
11762,2023-07-01,Pb-Montadas,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",-1,Homem,3
11763,2023-07-01,Pb-Montadas,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,8
11764,2023-07-01,Pb-Montadas,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,1
11765,2023-07-01,Pb-Montadas,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,1
11766,2023-07-01,Pb-Monte Horebe,Construção,-1,Homem,1
11767,2023-07-01,Pb-Monteiro,Alojamento e Alimentação,1,Homem,2
11768,2023-07-01,Pb-Monteiro,"Artes, Cultura, Esporte e Recreação",-1,Homem,2
11769,2023-07-01,Pb-Monteiro,"Artes, Cultura, Esporte e Recreação",1,Homem,1
11770,2023-07-01,Pb-Monteiro,"Atividades Financeiras, de Seguros e Serviços Relacionados",-1,Mulher,1
11771,2023-07-01,Pb-Monteiro,"Atividades Profissionais, Científicas e Técnicas",1,Homem,1
11772,2023-07-01,Pb-Monteiro,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,12
11773,2023-07-01,Pb-Monteiro,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,13
11774,2023-07-01,Pb-Monteiro,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,12
11775,2023-07-01,Pb-Monteiro,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,8
11776,2023-07-01,Pb-Monteiro,Construção,-1,Homem,17
11777,2023-07-01,Pb-Monteiro,Construção,1,Homem,20
11778,2023-07-01,Pb-Monteiro,Educação,-1,Mulher,1
11779,2023-07-01,Pb-Monteiro,Indústrias de Transformação,-1,Homem,2
11780,2023-07-01,Pb-Monteiro,Indústrias de Transformação,-1,Mulher,2
11781,2023-07-01,Pb-Monteiro,Indústrias de Transformação,1,Mulher,1
11782,2023-07-01,Pb-Monteiro,Informação e Comunicação,-1,Homem,1
11783,2023-07-01,Pb-Monteiro,Informação e Comunicação,-1,Mulher,2
11784,2023-07-01,Pb-Monteiro,Informação e Comunicação,1,Homem,3
11785,2023-07-01,Pb-Monteiro,Informação e Comunicação,1,Mulher,2
11786,2023-07-01,Pb-Monteiro,Outras Atividades de Serviços,-1,Homem,1
11787,2023-07-01,Pb-Monteiro,Outras Atividades de Serviços,1,Homem,1
11788,2023-07-01,Pb-Monteiro,Saúde Humana e Serviços Sociais,1,Mulher,1
11789,2023-07-01,Pb-Mulungu,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,1
11790,2023-07-01,Pb-Mulungu,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,2
11791,2023-07-01,Pb-Mulungu,Indústrias de Transformação,1,Homem,4
11792,2023-07-01,Pb-Mulungu,"Transporte, Armazenagem e Correio",-1,Homem,1
11793,2023-07-01,Pb-Mulungu,"Transporte, Armazenagem e Correio",1,Homem,1
11794,2023-07-01,Pb-Natuba,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,1
11795,2023-07-01,Pb-Nazarezinho,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",-1,Homem,1
11796,2023-07-01,Pb-Nazarezinho,Outras Atividades de Serviços,-1,Mulher,2
11797,2023-07-01,Pb-Nazarezinho,Outras Atividades de Serviços,1,Homem,1
11798,2023-07-01,Pb-Nazarezinho,Outras Atividades de Serviços,1,Mulher,1
11799,2023-07-01,Pb-Nazarezinho,"Transporte, Armazenagem e Correio",1,Homem,1
11800,2023-07-01,Pb-Nova Floresta,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,1
11801,2023-07-01,Pb-Nova Floresta,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,1
11802,2023-07-01,Pb-Nova Floresta,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,3
11803,2023-07-01,Pb-Nova Floresta,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,2
11804,2023-07-01,Pb-Nova Floresta,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,2
11805,2023-07-01,Pb-Nova Floresta,Construção,-1,Homem,1
11806,2023-07-01,Pb-Nova Floresta,Construção,1,Homem,3
11807,2023-07-01,Pb-Nova Floresta,Outras Atividades de Serviços,-1,Homem,1
11808,2023-07-01,Pb-Nova Palmeira,Indústrias de Transformação,-1,Homem,1
11809,2023-07-01,Pb-Nova Palmeira,Informação e Comunicação,1,Homem,3
11810,2023-07-01,Pb-Nova Palmeira,Informação e Comunicação,1,Mulher,1
11811,2023-07-01,Pb-Olivedos,Construção,-1,Homem,2
11812,2023-07-01,Pb-Ouro Velho,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",-1,Homem,1
11813,2023-07-01,Pb-Ouro Velho,"Atividades Profissionais, Científicas e Técnicas",1,Mulher,1
11814,2023-07-01,Pb-Ouro Velho,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,3
11815,2023-07-01,Pb-Parari,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,1
11816,2023-07-01,Pb-Passagem,Indústrias de Transformação,-1,Homem,1
11817,2023-07-01,Pb-Patos,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",-1,Homem,1
11818,2023-07-01,Pb-Patos,"Agricultura, Pecuária, Produção Florestal, Pesca e AqÜIcultura",1,Homem,1
11819,2023-07-01,Pb-Patos,Alojamento e Alimentação,-1,Homem,6
11820,2023-07-01,Pb-Patos,Alojamento e Alimentação,-1,Mulher,9
11821,2023-07-01,Pb-Patos,Alojamento e Alimentação,1,Homem,9
11822,2023-07-01,Pb-Patos,Alojamento e Alimentação,1,Mulher,11
11823,2023-07-01,Pb-Patos,"Artes, Cultura, Esporte e Recreação",-1,Homem,1
11824,2023-07-01,Pb-Patos,"Artes, Cultura, Esporte e Recreação",-1,Mulher,2
11825,2023-07-01,Pb-Patos,"Artes, Cultura, Esporte e Recreação",1,Homem,4
11826,2023-07-01,Pb-Patos,"Artes, Cultura, Esporte e Recreação",1,Mulher,1
11827,2023-07-01,Pb-Patos,Atividades Administrativas e Serviços Complementares,-1,Homem,17
11828,2023-07-01,Pb-Patos,Atividades Administrativas e Serviços Complementares,-1,Mulher,15
11829,2023-07-01,Pb-Patos,Atividades Administrativas e Serviços Complementares,1,Homem,22
11830,2023-07-01,Pb-Patos,Atividades Administrativas e Serviços Complementares,1,Mulher,12
11831,2023-07-01,Pb-Patos,"Atividades Financeiras, de Seguros e Serviços Relacionados",1,Mulher,1
11832,2023-07-01,Pb-Patos,Atividades Imobiliárias,-1,Homem,1
11833,2023-07-01,Pb-Patos,Atividades Imobiliárias,1,Homem,1
11834,2023-07-01,Pb-Patos,Atividades Imobiliárias,1,Mulher,1
11835,2023-07-01,Pb-Patos,"Atividades Profissionais, Científicas e Técnicas",-1,Homem,6
11836,2023-07-01,Pb-Patos,"Atividades Profissionais, Científicas e Técnicas",-1,Mulher,4
11837,2023-07-01,Pb-Patos,"Atividades Profissionais, Científicas e Técnicas",1,Homem,8
11838,2023-07-01,Pb-Patos,"Atividades Profissionais, Científicas e Técnicas",1,Mulher,3
11839,2023-07-01,Pb-Patos,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Homem,91
11840,2023-07-01,Pb-Patos,"Comércio, Reparação de Veículos Automotores e Motocicletas",-1,Mulher,60
11841,2023-07-01,Pb-Patos,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Homem,147
11842,2023-07-01,Pb-Patos,"Comércio, Reparação de Veículos Automotores e Motocicletas",1,Mulher,76
11843,2023-07-01,Pb-Patos,Construção,-1,Homem,86
11844,2023-07-01,Pb-Patos,Construção,-1,Mulher,6
11845,2023-07-01,Pb-Patos,Construção,1,Homem,103
11846,2023-07-01,Pb-Patos,Construção,1,Mulher,6
11847,2023-07-01,Pb-Patos,Educação,-1,Homem,15
11848,2023-07-01,Pb-Patos,Educação,-1,Mulher,5
11849,2023-07-01,Pb-Patos,Educação,1,Homem,3
11850,2023-07-01,Pb-Patos,Educação,1,Mulher,8
11851,2023-07-01,Pb-Patos,Indústrias de Transformação,-1,Homem,37
11852,2023-07-01,Pb-Patos,Indústrias de Transformação,-1,Mulher,7
11853,2023-07-01,Pb-Patos,Indústrias de Transformação,1,Homem,35
11854,2023-07-01,Pb-Patos,Indústrias de Transformação,1,Mulher,17
11855,2023-07-01,Pb-Patos,Informação e Comunicação,-1,Homem,7
11856,2023-07-01,Pb-Patos,Informação e Comunicação,-1,Mulher,1
11857,2023-07-01,Pb-Patos,Informação e Comunicação,1,Homem,9
11858,2023-07-01,Pb-Patos,Outras Atividades de Serviços,-1,Homem,6
11859,2023-07-01,Pb-Patos,Outras Atividades de Serviços,-1,Mulher,5
11860,2023-07-01,Pb-Patos,Outras Atividades de Serviços,1,Homem,6
11861,2023-07-01,Pb-Patos,Outras Atividades de Serviços,1,Mulher,9
11862,2023-07-01,Pb-Patos,Saúde Humana e Serviços Sociais,-1,Homem,3
